message_count,customer_message_count,agent_message_count,sentiment_score,urgency_score,complexity_score,conversation_duration_minutes,avg_response_time_minutes,max_response_time_minutes,avg_customer_message_length,customer_agent_ratio,last_message_by_customer,max_consecutive_customer_messages,message_velocity,conversation_id,is_resolved,pattern_component_1,pattern_component_2,pattern_component_3,cohort,ml_cohort
1,1,0,0.0,0.0,0.07333333333333333,0,0,0,24.0,1.0,1,1,0,1071,0,0.05832114765081769,-1.5421198537971361,-1.100105771419453,standard_support,2
1,1,0,0.807,0.0,0.15333333333333332,0,0,0,72.0,1.0,1,1,0,1072,0,1.3033828283283704,-1.7544712749972495,1.2791845051954072,standard_support,6
1,0,1,0.0,0.0,0.19499999999999998,0,0,0,0.0,0.0,0,0,0,11,0,-0.9213918265567911,0.12247379721296874,0.4820682150736097,standard_support,0
1,1,0,-0.128,0.0,0.2633333333333333,0,0,0,138.0,1.0,1,1,0,1145,0,0.2770787682554354,0.8303403410001619,-0.5107510409405862,standard_support,1
1,0,1,0.0,0.0,0.18999999999999997,0,0,0,0.0,0.0,0,0,0,1156,0,-0.9316597636771266,0.06478001487856123,0.4582203694141627,standard_support,3
1,1,0,0.5399,0.0,0.15166666666666664,0,0,0,71.0,1.0,1,1,0,1157,0,0.9422465285552858,-1.397891863177029,0.6100304157827579,standard_support,6
1,1,0,-0.7332,0.0,0.25666666666666665,0,0,0,134.0,1.0,1,1,0,1158,0,-0.547125867139736,1.604933901618527,-2.040717953266882,frustrated_customer,7
1,0,1,0.0,0.0,0.18999999999999997,0,0,0,0.0,0.0,0,0,0,1160,0,-0.9316597636771266,0.06478001487856123,0.4582203694141627,standard_support,3
1,1,0,0.5106,0.3333333333333333,0.29666666666666663,0,0,0,118.0,1.0,1,1,0,1161,0,3.2282044182620107,0.9582294571292614,0.8459895637987185,standard_support,4
1,0,1,0.0,0.0,0.24666666666666667,0,0,0,0.0,0.0,0,0,0,1162,0,-0.8152898096466583,0.7186428813351793,0.7284959535545618,standard_support,0
1,1,0,-0.296,0.0,0.11833333333333333,0,0,0,51.0,1.0,1,1,0,1163,0,-0.24568539506746068,-0.6064027349547711,-1.6182217835759518,standard_support,2
1,0,1,0.0,0.0,0.21333333333333335,0,0,0,0.0,0.0,0,0,0,1164,0,-0.8837427237822278,0.3340176657724631,0.5695103158249154,standard_support,0
1,1,0,-0.4404,0.0,0.20166666666666666,0,0,0,101.0,1.0,1,1,0,1165,0,-0.2679407984113319,0.5583316297595925,-1.5782192175437806,frustrated_customer,7
1,0,1,0.0,0.0,0.09833333333333334,0,0,0,0.0,0.0,0,0,0,1166,0,-1.1199052775499427,-0.9929393279189083,0.02100986565763536,standard_support,3
1,1,0,0.0,0.0,0.041666666666666664,0,0,0,5.0,1.0,1,1,0,1167,0,-0.006709120777973374,-1.907513808581717,-1.2511421272626173,standard_support,2
1,0,1,0.0,0.0,0.16166666666666665,0,0,0,0.0,0.0,0,0,0,1168,0,-0.9898447406923607,-0.26215141834974753,0.32308257734396334,standard_support,3
1,1,0,0.0601,0.0,0.20166666666666666,0,0,0,61.0,1.0,1,1,0,1170,0,0.4023537873624833,-0.14587369272441203,-0.33923379572855633,standard_support,1
1,0,1,0.0,0.0,0.2233333333333333,0,0,0,0.0,0.0,0,0,0,1171,0,-0.863206849541557,0.44940523044127745,0.617206007143809,standard_support,0
1,1,0,0.4404,0.0,0.26999999999999996,0,0,0,142.0,1.0,1,1,0,1172,0,1.0519990065347702,0.10752451438261872,0.9281176425689266,standard_support,6
1,0,1,0.0,0.0,0.27499999999999997,0,0,0,0.0,0.0,0,0,0,1173,0,-0.7571048326314243,1.0455743145634877,0.8636337456247609,standard_support,0
1,1,0,0.3182,0.0,0.26333333333333336,0,0,0,98.0,1.0,1,1,0,1174,0,0.8746520832849587,0.20253531624019697,0.5938149834629167,standard_support,6
1,0,1,0.0,0.0,0.19166666666666665,0,0,0,0.0,0.0,0,0,0,1176,0,-0.928237117970348,0.08401127565669718,0.4661696513006451,standard_support,3
1,1,0,-0.7351,0.3333333333333333,0.31,0,0,0,126.0,1.0,1,1,0,1177,0,1.5872819565467249,2.8647839793549963,-2.1741407364645178,frustrated_customer,5
1,0,1,0.0,0.0,0.16166666666666665,0,0,0,0.0,0.0,0,0,0,1178,0,-0.9898447406923607,-0.26215141834974753,0.32308257734396334,standard_support,3
1,1,0,0.4926,0.0,0.055,0,0,0,13.0,1.0,1,1,0,1179,0,0.6803865562692241,-2.446753716074154,0.031881136393036656,standard_support,2
1,1,0,0.1511,0.3333333333333333,0.20166666666666666,0,0,0,101.0,1.0,1,1,0,1180,0,2.5516532661510887,0.36786540183246236,-0.4970600814382128,standard_support,5
1,0,1,0.0,0.0,0.235,0,0,0,0.0,0.0,0,0,0,1181,0,-0.8392483295941077,0.5840240558882285,0.6728509803491854,standard_support,0
1,1,0,0.0,0.0,0.23166666666666666,0,0,0,119.0,1.0,1,1,0,1182,0,0.383472489794773,0.2848499201257662,-0.34492399220363285,standard_support,1
1,0,1,0.0,0.0,0.2383333333333333,0,0,0,0.0,0.0,0,0,0,1183,0,-0.8324030381805507,0.6224865774445,0.6887495441221501,standard_support,0
1,1,0,-0.5106,0.3333333333333333,0.15666666666666665,0,0,0,74.0,1.0,1,1,0,1184,0,1.5730601589281428,0.779635670288661,-2.349725964331545,frustrated_customer,5
1,1,0,0.0,0.0,0.14,0,0,0,64.0,1.0,1,1,0,1185,0,0.1952269759219568,-0.7728694226717034,-0.7821344959601603,standard_support,2
1,0,1,0.0,0.0,0.20833333333333334,0,0,0,0.0,0.0,0,0,0,1186,0,-0.8940106609025632,0.2763238834380556,0.5456624701654684,standard_support,0
1,1,0,0.4404,0.0,0.05333333333333334,0,0,0,12.0,1.0,1,1,0,1187,0,0.6070550646535683,-2.3925393867750366,-0.10528900267377454,standard_support,2
1,1,0,-0.25,0.0,0.19333333333333333,0,0,0,96.0,1.0,1,1,0,1188,0,-0.030060841867633144,0.1942818325603131,-1.146631312663268,standard_support,7
1,0,1,0.0,0.0,0.17833333333333334,0,0,0,0.0,0.0,0,0,0,1189,0,-0.9556182836245759,-0.06983881056838905,0.40257539620878663,standard_support,3
1,0,1,0.0,0.0,0.09166666666666667,0,0,0,0.0,0.0,0,0,0,1193,0,-1.1335958603770566,-1.0698643710314515,-0.01078726188829398,standard_support,3
1,1,0,0.0,0.3333333333333333,0.16166666666666665,0,0,0,77.0,1.0,1,1,0,1194,0,2.2671491060307156,0.1189133933616645,-1.0618901938392238,standard_support,5
1,0,1,0.0,0.0,0.135,0,0,0,0.0,0.0,0,0,0,1198,0,-1.044607072000816,-0.5698515907999203,0.19589406716024638,standard_support,3
1,1,0,0.0,0.0,0.25333333333333335,0,0,0,132.0,1.0,1,1,0,1199,0,0.42796688398289323,0.5348563102415322,-0.24158332767936253,standard_support,1
1,1,0,0.0,0.0,0.215,0,0,0,109.0,1.0,1,1,0,12,0,0.34924603272698823,0.09253731234440817,-0.424416811068456,standard_support,1
1,0,1,0.0,0.0,0.21666666666666667,0,0,0,0.0,0.0,0,0,0,1200,0,-0.8768974323686709,0.37248018732873467,0.58540887959788,standard_support,0
1,1,0,0.4871,0.0,0.17166666666666666,0,0,0,83.0,1.0,1,1,0,1201,0,0.9126058811747745,-1.09282694157735,0.5747156440312473,standard_support,6
1,0,1,0.0,0.0,0.12666666666666668,0,0,0,0.0,0.0,0,0,0,1202,0,-1.0617203005347084,-0.6660078946905994,0.1561476577278348,standard_support,3
1,1,0,0.6652,0.0,0.33666666666666667,0,0,0,182.0,1.0,1,1,0,1203,0,1.489968217187435,0.5604805269378137,1.8025802723220508,standard_support,6
1,0,1,0.0,0.0,0.15166666666666664,0,0,0,0.0,0.0,0,0,0,1204,0,-1.0103806149330314,-0.3775389830185626,0.2753868860250694,standard_support,3
1,1,0,0.0,0.3333333333333333,0.18166666666666667,0,0,0,89.0,1.0,1,1,0,1205,0,2.3082208545120575,0.34968852269929446,-0.9664988112014359,standard_support,5
1,0,1,0.0,0.0,0.18166666666666667,0,0,0,0.0,0.0,0,0,0,1206,0,-0.948772992211019,-0.03137628901211748,0.41847395998175124,standard_support,3
1,1,0,-0.4703,0.0,0.3566666666666667,0,0,0,194.0,1.0,1,1,0,1207,0,0.010321679662449004,2.3889082910018913,-0.9129533130145616,frustrated_customer,7
1,0,1,0.0,0.0,0.18666666666666668,0,0,0,0.0,0.0,0,0,0,1208,0,-0.9385050550906835,0.02631749332229001,0.4423218056411983,standard_support,3
1,1,0,0.5399,0.0,0.12333333333333334,0,0,0,54.0,1.0,1,1,0,1209,0,0.8840615515400517,-1.7248232964053374,0.4748926237125584,standard_support,2
1,0,1,0.0,0.0,0.18833333333333335,0,0,0,0.0,0.0,0,0,0,1211,0,-0.935082409383905,0.04554875410042595,0.45027108752768064,standard_support,3
1,1,0,-0.7279,0.0,0.22666666666666666,0,0,0,116.0,1.0,1,1,0,1212,0,-0.6016354652771311,1.2513140883130507,-2.170684901877669,frustrated_customer,7
1,0,1,0.0,0.0,0.10333333333333333,0,0,0,0.0,0.0,0,0,0,1213,0,-1.1096373404296072,-0.935245545584501,0.04485771131708223,standard_support,3
1,1,0,0.8126,0.0,0.19666666666666666,0,0,0,98.0,1.0,1,1,0,1214,0,1.3998714162657162,-1.262337715157148,1.4997286081943273,standard_support,6
1,0,1,0.0,0.0,0.24,0,0,0,0.0,0.0,0,0,0,1215,0,-0.8289803924737722,0.641717838222636,0.6966988260086324,standard_support,0
1,1,0,0.8687,0.0,0.2233333333333333,0,0,0,114.0,1.0,1,1,0,1216,0,1.5297656681773906,-1.0335704469854021,1.7657924074166738,standard_support,6
1,0,1,0.0,0.0,0.13833333333333334,0,0,0,0.0,0.0,0,0,0,1217,0,-1.0377617805872592,-0.5313890692436488,0.21179263093321093,standard_support,3
1,1,0,0.0,0.0,0.07166666666666667,0,0,0,23.0,1.0,1,1,0,1218,0,0.05489850194403927,-1.5613511145752716,-1.1080550533059355,standard_support,2
1,1,0,-0.4019,0.0,0.17166666666666666,0,0,0,43.0,1.0,1,1,0,1219,0,-0.27798729915074327,0.1579992955620705,-1.6259997205915988,frustrated_customer,7
1,0,1,0.0,0.0,0.16666666666666666,0,0,0,0.0,0.0,0,0,0,1220,0,-0.9795768035720253,-0.20445763601534,0.3469304230034103,standard_support,3
1,0,1,0.0,0.0,0.23666666666666666,0,0,0,0.0,0.0,0,0,0,1221,0,-0.8358256838873291,0.6032553166663643,0.6808002622356678,standard_support,0
1,1,0,-0.34,0.0,0.19166666666666665,0,0,0,55.0,1.0,1,1,0,1222,0,-0.15401598052075194,0.3016808995015785,-1.3773751758951454,frustrated_customer,7
1,1,0,0.0,0.0,0.165,0,0,0,79.0,1.0,1,1,0,1223,0,0.24656666152363393,-0.48440051099966625,-0.6628952676629255,standard_support,2
1,0,1,0.0,0.0,0.3666666666666667,0,0,0,0.0,0.0,0,0,0,1224,0,-0.568859318758608,2.1032936573609584,1.3008442493812888,standard_support,0
1,1,0,0.3182,0.0,0.1466666666666667,0,0,0,68.0,1.0,1,1,0,1225,0,0.6350668838104653,-1.1436529382293101,0.037365251409154386,standard_support,2
1,1,0,0.0,0.0,0.335,0,0,0,181.0,1.0,1,1,0,1226,0,0.5956765236150386,1.4771880883701871,0.14793148475827106,standard_support,1
1,0,1,0.0,0.0,0.2283333333333333,0,0,0,0.0,0.0,0,0,0,1227,0,-0.8529389124212216,0.507099012775685,0.6410538528032561,standard_support,0
1,0,1,0.0,0.0,0.20333333333333334,0,0,0,0.0,0.0,0,0,0,1228,0,-0.9042785980228987,0.2186301011036481,0.5218146245060215,standard_support,0
1,1,0,0.8176,0.0,0.205,0,0,0,103.0,1.0,1,1,0,1229,0,1.4236808944077386,-1.173216429473102,1.5518524943681498,standard_support,6
1,0,1,0.0,0.0,0.15333333333333332,0,0,0,0.0,0.0,0,0,0,1230,0,-1.006957969226253,-0.3583077222404265,0.2833361679115518,standard_support,3
1,1,0,0.8955,0.3333333333333333,0.295,0,0,0,157.0,1.0,1,1,0,1231,0,3.7402590673890805,0.397442494804486,1.7908584414660418,standard_support,4
1,0,1,0.0,0.0,0.22166666666666665,0,0,0,0.0,0.0,0,0,0,1232,0,-0.8666294952483354,0.43017396966314186,0.6092567252573269,standard_support,0
1,1,0,0.0772,0.0,0.28833333333333333,0,0,0,153.0,1.0,1,1,0,1233,0,0.6032325377747687,0.8300921054719642,0.11645983282414936,standard_support,1
1,0,1,0.0,0.0,0.10333333333333333,0,0,0,0.0,0.0,0,0,0,1234,0,-1.1096373404296072,-0.935245545584501,0.04485771131708223,standard_support,3
1,1,0,0.7088,0.0,0.16,0,0,0,76.0,1.0,1,1,0,1235,0,1.1855590688518105,-1.539378474306426,1.0678879895400273,standard_support,6
1,0,1,0.0,0.0,0.235,0,0,0,0.0,0.0,0,0,0,1236,0,-0.8392483295941077,0.5840240558882285,0.6728509803491854,standard_support,0
1,1,0,0.8779,0.3333333333333333,0.295,0,0,0,157.0,1.0,1,1,0,1237,0,3.716688268768463,0.4222057588918354,1.7472897233362759,standard_support,4
1,0,1,0.0,0.0,0.2733333333333333,0,0,0,0.0,0.0,0,0,0,1238,0,-0.7605274783382028,1.0263430537853522,0.8556844637382787,standard_support,0
1,1,0,0.3612,0.3333333333333333,0.23666666666666666,0,0,0,122.0,1.0,1,1,0,1239,0,2.9049052345270603,0.47611041313057867,0.18997641085199918,standard_support,4
1,0,1,0.0,0.0,0.21833333333333335,0,0,0,0.0,0.0,0,0,0,1241,0,-0.8734747866618924,0.3917114481068706,0.5933581614843624,standard_support,0
1,1,0,-0.6428,0.0,0.3116666666666667,0,0,0,127.0,1.0,1,1,0,1242,0,-0.3131103659010557,2.1123723781210773,-1.554606871528258,frustrated_customer,7
1,0,1,0.0,0.0,0.18000000000000002,0,0,0,0.0,0.0,0,0,0,1243,0,-0.9521956379177974,-0.050607549790253094,0.41052467809526905,standard_support,3
1,1,0,0.7086,0.0,0.205,0,0,0,103.0,1.0,1,1,0,1244,0,1.277702652950504,-1.0198530325684938,1.2820235014053936,standard_support,6
1,0,1,0.0,0.0,0.3666666666666667,0,0,0,0.0,0.0,0,0,0,1245,0,-0.568859318758608,2.1032936573609584,1.3008442493812888,standard_support,0
1,1,0,-0.8481,0.0,0.24333333333333332,0,0,0,126.0,1.0,1,1,0,1246,0,-0.728386848788792,1.6127485337818759,-2.388746623876362,frustrated_customer,7
1,0,1,0.0,0.0,0.3666666666666667,0,0,0,0.0,0.0,0,0,0,1247,0,-0.568859318758608,2.1032936573609584,1.3008442493812888,standard_support,0
1,1,0,0.3089,0.0,0.43333333333333335,0,0,0,221.0,1.0,1,1,0,1248,0,1.2113069211052416,2.177209049474388,1.381619629145089,standard_support,1
1,1,0,0.0258,0.0,0.3666666666666667,0,0,0,220.0,1.0,1,1,0,1249,0,0.6952594400217805,1.8062813492085392,0.362835620587115,standard_support,1
1,1,0,0.3182,0.0,0.18833333333333335,0,0,0,93.0,1.0,1,1,0,1250,0,0.7206330264799272,-0.6628714187759149,0.23609729857121226,standard_support,6
1,0,1,0.0,0.0,0.3666666666666667,0,0,0,0.0,0.0,0,0,0,1251,0,-0.568859318758608,2.1032936573609584,1.3008442493812888,standard_support,0
1,1,0,0.7506,0.3333333333333333,0.11333333333333333,0,0,0,48.0,1.0,1,1,0,1252,0,3.173133371706619,-1.4948901023840817,0.5656874398733835,standard_support,4
1,0,1,0.0,0.0,0.18666666666666668,0,0,0,0.0,0.0,0,0,0,1253,0,-0.9385050550906835,0.02631749332229001,0.4423218056411983,standard_support,3
1,1,0,0.4404,0.0,0.17333333333333334,0,0,0,84.0,1.0,1,1,0,1254,0,0.8534855555416186,-1.007888610749258,0.4670592931529523,standard_support,6
1,0,1,0.0,0.0,0.1416666666666667,0,0,0,0.0,0.0,0,0,0,1255,0,-1.0309164891737022,-0.49292654768737687,0.22769119470617571,standard_support,3
1,1,0,0.5399,0.0,0.05666666666666667,0,0,0,14.0,1.0,1,1,0,1256,0,0.7471557232689127,-2.49407372753077,0.1569213482532656,standard_support,2
1,1,0,0.4926,0.0,0.18999999999999997,0,0,0,94.0,1.0,1,1,0,1257,0,0.9576208585182807,-0.889021593045153,0.6757729691981045,standard_support,6
1,0,1,0.0,0.0,0.20666666666666667,0,0,0,0.0,0.0,0,0,0,1258,0,-0.8974333066093417,0.25709262265991967,0.5377131882789861,standard_support,0
1,1,0,-0.2223,0.0,0.26166666666666666,0,0,0,137.0,1.0,1,1,0,1259,0,0.14736485493932483,0.9437895235991324,-0.7521395341700767,standard_support,1
1,1,0,-0.7184,0.0,0.21666666666666667,0,0,0,110.0,1.0,1,1,0,1260,0,-0.6094484652623547,1.1225599890516327,-2.194863387387882,frustrated_customer,7
1,0,1,0.0,0.0,0.25666666666666665,0,0,0,0.0,0.0,0,0,0,1261,0,-0.7947539354059875,0.834030446003994,0.7761916448734555,standard_support,0
1,1,0,0.4404,0.0,0.05333333333333334,0,0,0,12.0,1.0,1,1,0,1262,0,0.6070550646535683,-2.3925393867750366,-0.10528900267377454,standard_support,2
1,0,1,0.0,0.0,0.21166666666666667,0,0,0,0.0,0.0,0,0,0,1263,0,-0.8871653694890063,0.31478640499432714,0.561561033938433,standard_support,0
1,1,0,-0.3595,0.0,0.24166666666666667,0,0,0,125.0,1.0,1,1,0,1264,0,-0.07745198278910471,0.9060552938515235,-1.187168878592178,frustrated_customer,7
1,0,1,0.0,0.0,0.25833333333333336,0,0,0,0.0,0.0,0,0,0,1265,0,-0.791331289699209,0.8532617067821303,0.7841409267599381,standard_support,0
1,1,0,-0.4404,0.0,0.25333333333333335,0,0,0,132.0,1.0,1,1,0,1266,0,-0.161838781501199,1.154500713881803,-1.3317914790628287,frustrated_customer,7
1,1,0,0.0772,0.0,0.21666666666666667,0,0,0,110.0,1.0,1,1,0,1267,0,0.45605877238329423,0.003147892012124223,-0.22535928829459037,standard_support,1
1,1,0,0.296,0.0,0.06833333333333334,0,0,0,21.0,1.0,1,1,0,1268,0,0.4444711873317794,-2.0162867139642415,-0.39120699398737896,standard_support,2
1,0,1,0.0,0.0,0.24666666666666667,0,0,0,0.0,0.0,0,0,0,1269,0,-0.8152898096466583,0.7186428813351793,0.7284959535545618,standard_support,0
1,1,0,-0.0258,0.0,0.22,0,0,0,112.0,1.0,1,1,0,1270,0,0.32496132186937277,0.18653178862504402,-0.46443674539468893,standard_support,1
1,1,0,0.1531,0.0,0.09500000000000001,0,0,0,37.0,1.0,1,1,0,1271,0,0.3078547048398792,-1.5075257211684854,-0.6177667690731832,standard_support,2
1,1,0,0.2732,0.0,0.25333333333333335,0,0,0,132.0,1.0,1,1,0,1272,0,0.7938499625711176,0.15046291543108262,0.4347220014713253,standard_support,1
1,0,1,0.0,0.0,0.25666666666666665,0,0,0,0.0,0.0,0,0,0,1273,0,-0.7947539354059875,0.834030446003994,0.7761916448734555,standard_support,0
1,1,0,0.3612,0.0,0.085,0,0,0,31.0,1.0,1,1,0,1274,0,0.5660167392895797,-1.9157107435973828,-0.1503118784145583,standard_support,2
1,1,0,0.2359,0.0,0.3666666666666667,0,0,0,222.0,1.0,1,1,0,1275,0,0.9766358485554041,1.5106698841658033,0.8829371932611982,standard_support,1
1,0,1,0.0,0.0,0.25666666666666665,0,0,0,0.0,0.0,0,0,0,1276,0,-0.7947539354059875,0.834030446003994,0.7761916448734555,standard_support,0
1,0,1,0.0,0.0,0.26999999999999996,0,0,0,0.0,0.0,0,0,0,1277,0,-0.7673727697517597,0.9878805322290802,0.8397858999653139,standard_support,0
1,1,0,0.3612,0.0,0.14833333333333332,0,0,0,69.0,1.0,1,1,0,1278,0,0.6960772761471619,-1.184922834028222,0.15176083327176976,standard_support,2
1,1,0,0.0,0.0,0.19999999999999998,0,0,0,100.0,1.0,1,1,0,1279,0,0.31844222136598194,-0.08054403465881435,-0.49596034804679695,standard_support,1
1,0,1,0.0,0.0,0.16,0,0,0,0.0,0.0,0,0,0,1281,0,-0.9932673863991391,-0.2813826791278831,0.3151332954574811,standard_support,3
1,1,0,0.0,0.0,0.12,0,0,0,52.0,1.0,1,1,0,1282,0,0.15415522744061505,-1.0036445520093333,-0.8775258785979482,standard_support,2
1,1,0,0.5538,0.3333333333333333,0.24166666666666667,0,0,0,125.0,1.0,1,1,0,1283,0,3.173112706552564,0.26281529414546717,0.6906046605905916,standard_support,4
1,0,1,0.0,0.0,0.19333333333333333,0,0,0,0.0,0.0,0,0,0,1284,0,-0.9248144722635696,0.10324253643483312,0.47411893318712744,standard_support,0
1,0,1,0.0,0.0,0.26,0,0,0,0.0,0.0,0,0,0,1285,0,-0.7879086439924304,0.872492967560266,0.7920902086464203,standard_support,0
1,1,0,0.0,0.0,0.18833333333333335,0,0,0,93.0,1.0,1,1,0,1286,0,0.29448370141853264,-0.21516286010576466,-0.551605321252173,standard_support,1
1,1,0,0.2732,0.0,0.20166666666666666,0,0,0,101.0,1.0,1,1,0,1287,0,0.6877479456609848,-0.44570616869112806,0.18829426299037327,standard_support,1
1,1,0,-0.5423,0.0,0.08666666666666667,0,0,0,32.0,1.0,1,1,0,1288,0,-0.6405729191927366,-0.6252516928805899,-2.3789726437010135,frustrated_customer,7
1,0,1,0.0,0.0,0.21666666666666667,0,0,0,0.0,0.0,0,0,0,1289,0,-0.8768974323686709,0.37248018732873467,0.58540887959788,standard_support,0
1,1,0,0.0,0.0,0.06166666666666667,0,0,0,17.0,1.0,1,1,0,1290,0,0.03436262770336839,-1.6767386792440868,-1.1557507446248294,standard_support,2
1,0,1,0.0,0.0,0.18833333333333335,0,0,0,0.0,0.0,0,0,0,1291,0,-0.935082409383905,0.04554875410042595,0.45027108752768064,standard_support,3
1,1,0,-0.5216,0.0,0.14,0,0,0,64.0,1.0,1,1,0,1292,0,-0.5033257831981669,-0.038976323355706145,-2.073352869624138,frustrated_customer,7
1,1,0,0.0258,0.0,0.16666666666666666,0,0,0,80.0,1.0,1,1,0,1293,0,0.28454195520836334,-0.5014699441677589,-0.5910782057907634,standard_support,2
1,0,1,0.0,0.0,0.1416666666666667,0,0,0,0.0,0.0,0,0,0,1294,0,-1.0309164891737022,-0.49292654768737687,0.22769119470617571,standard_support,3
1,1,0,0.0,0.3333333333333333,0.11,0,0,0,46.0,1.0,1,1,0,1295,0,2.161047089120583,-0.47725569076054564,-1.3083179323201757,standard_support,5
1,0,1,0.0,0.0,0.205,0,0,0,0.0,0.0,0,0,0,1296,0,-0.9008559523161203,0.23786136188178372,0.5297639063925037,standard_support,0
1,0,1,0.0,0.0,0.17833333333333334,0,0,0,0.0,0.0,0,0,0,1298,0,-0.9556182836245759,-0.06983881056838905,0.40257539620878663,standard_support,3
1,1,0,0.4574,0.6666666666666666,0.235,0,0,0,121.0,1.0,1,1,0,1299,0,5.057746167201342,0.9633018279744184,0.037073419066927536,standard_support,4
1,0,1,0.0,0.0,0.21333333333333335,0,0,0,0.0,0.0,0,0,0,1300,0,-0.8837427237822278,0.3340176657724631,0.5695103158249154,standard_support,0
1,0,1,0.0,0.0,0.22499999999999998,0,0,0,0.0,0.0,0,0,0,1302,0,-0.8597842038347785,0.4686364912194134,0.6251552890302915,standard_support,0
1,1,0,0.3612,0.0,0.25666666666666665,0,0,0,134.0,1.0,1,1,0,1303,0,0.9185492470877629,0.06510911655060585,0.6684641558931206,standard_support,6
1,1,0,0.8038,0.0,0.21333333333333335,0,0,0,108.0,1.0,1,1,0,1304,0,1.4223124740231923,-1.0576434753321147,1.5574370679942675,standard_support,6
1,0,1,0.0,0.0,0.17,0,0,0,0.0,0.0,0,0,0,1311,0,-0.9727315121584682,-0.16599511445906812,0.3628289867763751,standard_support,3
1,1,0,-0.1027,0.0,0.14833333333333332,0,0,0,69.0,1.0,1,1,0,1312,0,0.07479923750485844,-0.5322138448167745,-0.9966214587963272,standard_support,2
1,0,1,0.0,0.0,0.23666666666666666,0,0,0,0.0,0.0,0,0,0,1313,0,-0.8358256838873291,0.6032553166663643,0.6808002622356678,standard_support,0
1,1,0,0.1838,0.0,0.2333333333333333,0,0,0,120.0,1.0,1,1,0,1314,0,0.633049271096411,0.0454739116280577,0.1180213346971117,standard_support,1
1,0,1,0.0,0.0,0.11166666666666665,0,0,0,0.0,0.0,0,0,0,1315,0,-1.092524111895715,-0.839089241693822,0.08460412074949382,standard_support,3
